Region,loan_id,channel,PartnerID,SalesManagerID,Category,principal,loan_amount,productTenure,IRR,collection_due_bucket,disbursed_date,installment_due,installment_number,emi_due_date,emi_paid_date,cibil_score,cnt_30p_last_3m_all,enq_3m,enq_6m,utilization,abb_90d,principaloutstandingamt,principalPaid,emipaidamt,avrg_amt_credit_3m_monthly
Sri Lanka,25913627,Channel-A,171,900,No-Nach,1932100,100000000,60,30,M0,8/15/2024,3976000,2,11/3/2024,11/3/2024,740,0,7,15,0.479053,176069400,98107300,7810500,3976000,408596163.3
Sri Lanka,25913627,Channel-A,171,900,No-Nach,1972300,100000000,60,30,M0,8/15/2024,3976000,3,12/4/2024,12/4/2024,740,0,7,15,0.479053,176069400,96175200,7810500,3976000,408596163.3
Sri Lanka,25913627,Channel-A,171,900,No-Nach,2013400,100000000,60,30,M0,8/15/2024,3976000,4,1/3/2025,1/3/2025,740,0,7,15,0.479053,176069400,94202900,7810500,3976000,408596163.3
Sri Lanka,25913627,Channel-A,171,900,No-Nach,2055400,100000000,60,30,NULL,8/15/2024,3976000,5,2/3/2025,NULL,740,0,7,15,0.479053,176069400,NULL,7810500,0,408596163.3
USA,25913628,Channel-C,171,90,No-Nach,1892700,100000000,60,30,M0,8/15/2024,4253800,1,10/4/2024,10/4/2024,765,0,1,10,0.838086,42410400,100000000,7810500,4253800,454196966.7
USA,25913628,Channel-C,171,90,No-Nach,1932100,100000000,60,30,M0,8/15/2024,3976000,2,11/3/2024,11/3/2024,765,0,1,10,0.838086,42410400,98107300,7810500,3976000,454196966.7
USA,25913628,Channel-C,171,90,No-Nach,1972300,100000000,60,30,M1,8/15/2024,3976000,3,12/4/2024,12/9/2024,765,0,1,10,0.838086,42410400,96175200,7810500,3982500,454196966.7
USA,25913628,Channel-C,171,90,No-Nach,2013400,100000000,60,30,M0,8/15/2024,3976000,4,1/3/2025,1/3/2025,765,0,1,10,0.838086,42410400,94202900,7810500,3976000,454196966.7
USA,25913628,Channel-C,171,90,No-Nach,2055400,100000000,60,30,NULL,8/15/2024,3976000,5,2/3/2025,NULL,765,0,1,10,0.838086,42410400,NULL,7810500,0,454196966.7
Malawi,25913629,Channel-A,54,1980,Nach,1093200,35000000,48,34,M0,8/15/2024,2051800,1,10/4/2024,10/4/2024,789,0,14,24,0.871618,4126600,33906800,1093200,2051800,64865066.67
Malawi,25913629,Channel-A,54,1980,Nach,1119600,35000000,48,34,M1,8/15/2024,1939000,2,11/3/2024,NULL,789,0,14,24,0.871618,4126600,33906800,1093200,0,64865066.67
Malawi,25913629,Channel-A,54,1980,Nach,1146600,35000000,48,34,M2,8/15/2024,1939000,3,12/4/2024,NULL,789,0,14,24,0.871618,4126600,33906800,1093200,0,64865066.67
Malawi,25913629,Channel-A,54,1980,Nach,1174400,35000000,48,34,M3,8/15/2024,1939000,4,1/3/2025,NULL,789,0,14,24,0.871618,4126600,33906800,1093200,0,64865066.67
Malawi,25913629,Channel-A,54,1980,Nach,1202700,35000000,48,34,NULL,8/15/2024,1939000,5,2/3/2025,NULL,789,0,14,24,0.871618,4126600,NULL,1093200,0,64865066.67
Bali,25913630,Channel-A,144,270,Nach,1241700,70000000,60,34,M1,8/15/2024,3159000,1,10/4/2024,10/10/2024,766,0,9,18,0.679096,131753000,70000000,5149900,3220700,304146800
Bali,25913630,Channel-A,144,270,Nach,1271700,70000000,60,34,M0,8/15/2024,2933400,2,11/3/2024,11/3/2024,766,0,9,18,0.679096,131753000,67486600,5149900,2933400,304146800
Bali,25913630,Channel-A,144,270,Nach,1302500,70000000,60,34,M0,8/15/2024,2933400,3,12/4/2024,12/4/2024,766,0,9,18,0.679096,131753000,66184100,5149900,2933400,304146800
Bali,25913630,Channel-A,144,270,Nach,1334000,70000000,60,34,M0,8/15/2024,2933400,4,1/3/2025,1/3/2025,766,0,9,18,0.679096,131753000,64850100,5149900,2933400,304146800
Bali,25913630,Channel-A,144,270,Nach,1366200,70000000,60,34,NULL,8/15/2024,2933400,5,2/3/2025,NULL,766,0,9,18,0.679096,131753000,NULL,5149900,0,304146800
USA,25913631,Channel-C,171,2250,No-Nach,1954300,100000000,60,28,M0,8/15/2024,4126600,1,10/4/2024,10/4/2024,727,0,7,8,0.573489,92315000,100000000,8045000,4126600,353880266.7
USA,25913631,Channel-C,171,2250,No-Nach,1991800,100000000,60,28,M0,8/15/2024,3871000,2,11/3/2024,11/3/2024,727,0,7,8,0.573489,92315000,98045700,8045000,3871000,353880266.7
USA,25913631,Channel-C,171,2250,No-Nach,2030000,100000000,60,28,M0,8/15/2024,3871000,3,12/4/2024,12/4/2024,727,0,7,8,0.573489,92315000,96053900,8045000,3871000,353880266.7
USA,25913631,Channel-C,171,2250,No-Nach,2068900,100000000,60,28,M0,8/15/2024,3871000,4,1/3/2025,1/3/2025,727,0,7,8,0.573489,92315000,94023900,8045000,3871000,353880266.7
USA,25913631,Channel-C,171,2250,No-Nach,2108500,100000000,60,28,NULL,8/15/2024,3871000,5,2/3/2025,NULL,727,0,7,8,0.573489,92315000,NULL,8045000,0,353880266.7
Sri Lanka,25913632,Channel-A,54,720,No-Nach,1877500,100000000,60,30.5,M0,8/15/2024,4285800,1,10/4/2024,10/4/2024,746,0,23,36,0.575924,113918400,100000000,7752800,4285800,1008875497
Sri Lanka,25913632,Channel-A,54,720,No-Nach,1917400,100000000,60,30.5,M1,8/15/2024,4002500,2,11/3/2024,11/9/2024,746,0,23,36,0.575924,113918400,98122500,7752800,4071500,1008875497
Sri Lanka,25913632,Channel-A,54,720,No-Nach,1958100,100000000,60,30.5,M0,8/15/2024,4002500,3,12/4/2024,12/4/2024,746,0,23,36,0.575924,113918400,96205100,7752800,4002500,1008875497
Sri Lanka,25913632,Channel-A,54,720,No-Nach,1999800,100000000,60,30.5,M1,8/15/2024,4002500,4,1/3/2025,1/12/2025,746,0,23,36,0.575924,113918400,94247000,7752800,4084000,1008875497
Sri Lanka,25913632,Channel-A,54,720,No-Nach,2042200,100000000,60,30.5,NULL,8/15/2024,4002500,5,2/3/2025,NULL,746,0,23,36,0.575924,113918400,NULL,7752800,0,1008875497
Malawi,25913667,Channel-A,54,1980,Nach,1409400,70000000,60,30,M0,8/6/2024,2783200,4,1/3/2025,1/3/2025,769,0,1,11,0.814627,13290200,64532600,5467400,2783200,279571025.3
Malawi,25913667,Channel-A,54,1980,Nach,1438800,70000000,60,30,NULL,8/6/2024,2783200,5,2/3/2025,NULL,769,0,1,11,0.814627,13290200,NULL,5467400,0,279571025.3
Malawi,25923634,Channel-A,54,630,Nach,1205900,35000000,48,34,M0,9/5/2024,1939000,1,10/4/2024,10/4/2024,746,0,8,9,0.663829,6058900,33794100,4654800,1939000,128598575.3
Malawi,25923634,Channel-A,54,630,Nach,1122300,35000000,48,34,M0,9/5/2024,1939000,2,11/3/2024,11/3/2024,746,0,8,9,0.663829,6058900,32671800,4654800,1939000,128598575.3
Malawi,25923634,Channel-A,54,630,Nach,1149400,35000000,48,34,M0,9/5/2024,1939000,3,12/4/2024,12/4/2024,746,0,8,9,0.663829,6058900,31522400,4654800,1939000,128598575.3
Bali,25913635,Channel-A,72,270,Nach,1594000,50000000,48,32,M0,8/15/2024,2869000,1,10/4/2024,10/4/2024,727,0,13,24,0.309953,50971800,48406000,6594400,2869000,602805885.7
Bali,25913635,Channel-A,72,270,Nach,1629900,50000000,48,32,M1,8/15/2024,2719000,2,11/3/2024,11/4/2024,727,0,13,24,0.309953,50971800,46776100,6594400,2770200,602805885.7
Bali,25913635,Channel-A,72,270,Nach,1666500,50000000,48,32,M0,8/15/2024,2719000,3,12/4/2024,12/4/2024,727,0,13,24,0.309953,50971800,45109600,6594400,2719000,602805885.7
Bali,25913635,Channel-A,72,270,Nach,1704000,50000000,48,32,M0,8/15/2024,2719000,4,1/3/2025,1/3/2025,727,0,13,24,0.309953,50971800,43405600,6594400,2719000,602805885.7
Bali,25913635,Channel-A,72,270,Nach,1742400,50000000,48,32,NULL,8/15/2024,2719000,5,2/3/2025,NULL,727,0,13,24,0.309953,50971800,NULL,6594400,0,602805885.7
Bali,25913636,Channel-A,36,360,Nach,1626900,50000000,48,30,M0,8/15/2024,2807500,1,10/4/2024,10/4/2024,765,0,10,10,0.800417,7687400,48373100,6713800,2807500,142934766
Bali,25913636,Channel-A,36,360,Nach,1660800,50000000,48,30,M0,8/15/2024,2668600,2,11/3/2024,11/3/2024,765,0,10,10,0.800417,7687400,46712300,6713800,2668600,142934766
Bali,25913636,Channel-A,36,360,Nach,1695400,50000000,48,30,M0,8/15/2024,2668600,3,12/4/2024,12/4/2024,765,0,10,10,0.800417,7687400,45016900,6713800,2668600,142934766
Bali,25913636,Channel-A,36,360,Nach,1730700,50000000,48,30,M0,8/15/2024,2668600,4,1/3/2025,1/3/2025,765,0,10,10,0.800417,7687400,43286200,6713800,2668600,142934766
Bali,25913636,Channel-A,36,360,Nach,1766800,50000000,48,30,NULL,8/15/2024,2668600,5,2/3/2025,NULL,765,0,10,10,0.800417,7687400,NULL,6713800,0,142934766
Sri Lanka,25913637,Channel-A,45,540,No-Nach,4099400,200000000,60,25,M0,8/15/2024,7877100,1,10/4/2024,10/4/2024,756,0,2,9,0.473743,252192600,200000000,16812100,7877100,2620325596
Sri Lanka,25913637,Channel-A,45,540,No-Nach,4167700,200000000,60,25,M0,8/15/2024,7432700,2,11/3/2024,11/3/2024,756,0,2,9,0.473743,252192600,195900600,16812100,7432700,2620325596
Sri Lanka,25913637,Channel-A,45,540,No-Nach,4237200,200000000,60,25,M0,8/15/2024,7432700,3,12/4/2024,12/4/2024,756,0,2,9,0.473743,252192600,191732900,16812100,7432700,2620325596
Sri Lanka,25913637,Channel-A,45,540,No-Nach,4307800,200000000,60,25,M0,8/15/2024,7432700,4,1/3/2025,1/3/2025,756,0,2,9,0.473743,252192600,187495700,16812100,7432700,2620325596
Sri Lanka,25913637,Channel-A,45,540,No-Nach,4379600,200000000,60,25,NULL,8/15/2024,7432700,5,2/3/2025,NULL,756,0,2,9,0.473743,252192600,NULL,16812100,0,2620325596
Sri Lanka,25913638,Channel-A,36,1440,Nach,1081900,35000000,48,35,M0,8/15/2024,2073600,1,10/4/2024,10/4/2024,720,0,8,12,0.821261,3590600,33918100,4492600,2073600,137723533.3
Sri Lanka,25913638,Channel-A,36,1440,Nach,1108900,35000000,48,35,M0,8/15/2024,1956900,2,11/3/2024,11/3/2024,720,0,8,12,0.821261,3590600,32809200,4492600,1956900,137723533.3
Sri Lanka,25913638,Channel-A,36,1440,Nach,1136700,35000000,48,35,M0,8/15/2024,1956900,3,12/4/2024,12/4/2024,720,0,8,12,0.821261,3590600,31672500,4492600,1956900,137723533.3
Sri Lanka,25913638,Channel-A,36,1440,Nach,1165100,35000000,48,35,M0,8/15/2024,1956900,4,1/3/2025,1/3/2025,720,0,8,12,0.821261,3590600,30507400,4492600,1956900,137723533.3
Sri Lanka,25913638,Channel-A,36,1440,Nach,1194200,35000000,48,35,NULL,8/15/2024,1956900,5,2/3/2025,NULL,720,0,8,12,0.821261,3590600,NULL,4492600,0,137723533.3
Bali,25913639,Channel-A,144,270,Nach,1954300,100000000,60,28,M0,8/15/2024,4126600,1,10/4/2024,10/4/2024,764,0,3,5,0.713568,31171900,98045700,8045000,4126600,106215620
Bali,25913639,Channel-A,144,270,Nach,1991800,100000000,60,28,M0,8/15/2024,3871000,2,11/3/2024,11/3/2024,764,0,3,5,0.713568,31171900,96053900,8045000,3871000,106215620
Bali,25913639,Channel-A,144,270,Nach,2030000,100000000,60,28,M0,8/15/2024,3871000,3,12/4/2024,12/4/2024,764,0,3,5,0.713568,31171900,94023900,8045000,3871000,106215620
Bali,25913639,Channel-A,144,270,Nach,2068900,100000000,60,28,M0,8/15/2024,3871000,4,1/3/2025,1/3/2025,764,0,3,5,0.713568,31171900,91955000,8045000,3871000,106215620
Bali,25913639,Channel-A,144,270,Nach,2108500,100000000,60,28,NULL,8/15/2024,3871000,5,2/3/2025,NULL,764,0,3,5,0.713568,31171900,NULL,8045000,0,106215620
USA,25913640,Channel-B,27,90,Nach,1985700,100000000,60,27,M0,8/6/2024,4063400,1,10/4/2024,10/4/2024,761,0,5,27,0.756964,8964300,98014300,8163800,4063400,147293064.3
USA,25913640,Channel-B,27,90,Nach,2022100,100000000,60,27,M0,8/6/2024,3819000,2,11/3/2024,11/3/2024,761,0,5,27,0.756964,8964300,95992200,8163800,3819000,147293064.3
USA,25913640,Channel-B,27,90,Nach,2059100,100000000,60,27,M0,8/6/2024,3819000,3,12/4/2024,12/4/2024,761,0,5,27,0.756964,8964300,93933100,8163800,3819000,147293064.3
USA,25913640,Channel-B,27,90,Nach,2096900,100000000,60,27,M0,8/6/2024,3819000,4,1/3/2025,1/3/2025,761,0,5,27,0.756964,8964300,91836200,8163800,3819000,147293064.3
USA,25913640,Channel-B,27,90,Nach,2135300,100000000,60,27,NULL,8/6/2024,3819000,5,2/3/2025,NULL,761,0,5,27,0.756964,8964300,NULL,8163800,0,147293064.3
Sri Lanka,25913641,Channel-A,45,1440,Nach,1892700,100000000,60,30,M0,8/15/2024,4253800,1,10/4/2024,10/4/2024,740,0,8,16,0.813091,98024300,98107300,7810500,4253800,184709455.3
Sri Lanka,25913641,Channel-A,45,1440,Nach,1932100,100000000,60,30,M0,8/15/2024,3976000,2,11/3/2024,11/3/2024,740,0,8,16,0.813091,98024300,96175200,7810500,3976000,184709455.3
Sri Lanka,25913641,Channel-A,45,1440,Nach,1972300,100000000,60,30,M0,8/15/2024,3976000,3,12/4/2024,12/4/2024,740,0,8,16,0.813091,98024300,94202900,7810500,3976000,184709455.3
Sri Lanka,25913641,Channel-A,45,1440,Nach,2013400,100000000,60,30,M0,8/15/2024,3976000,4,1/3/2025,1/3/2025,740,0,8,16,0.813091,98024300,92189500,7810500,3976000,184709455.3
Sri Lanka,25913641,Channel-A,45,1440,Nach,2055400,100000000,60,30,NULL,8/15/2024,3976000,5,2/3/2025,NULL,740,0,8,16,0.813091,98024300,NULL,7810500,0,184709455.3
Bali,25913642,Channel-A,108,900,Nach,599400,20000000,48,38,M1,8/15/2024,1222700,1,10/4/2024,10/5/2024,693,0,10,20,0.564892,5114000,19400600,2498300,1247200,140824533.3
Bali,25913642,Channel-A,108,900,Nach,615900,20000000,48,38,M0,8/15/2024,1149400,2,11/3/2024,11/3/2024,693,0,10,20,0.564892,5114000,18784700,2498300,1149400,140824533.3
Bali,25913642,Channel-A,108,900,Nach,632800,20000000,48,38,M1,8/15/2024,1149400,3,12/4/2024,12/7/2024,693,0,10,20,0.564892,5114000,18784700,2498300,1177600,140824533.3
Bali,25913642,Channel-A,108,900,Nach,650200,20000000,48,38,M0,8/15/2024,1149400,4,1/3/2025,1/3/2025,693,0,10,20,0.564892,5114000,17501700,2498300,1149400,140824533.3
Bali,25913642,Channel-A,108,900,Nach,668100,20000000,48,38,NULL,8/15/2024,1149400,5,2/3/2025,NULL,693,0,10,20,0.564892,5114000,NULL,2498300,0,140824533.3
Sri Lanka,25913643,Channel-A,36,900,Nach,523500,30000000,60,35,M0,8/15/2024,1373500,1,10/4/2024,10/4/2024,758,0,11,17,0.778802,15990100,29476500,2173900,1373500,88709623
Sri Lanka,25913643,Channel-A,36,900,Nach,536600,30000000,60,35,M0,8/15/2024,1273500,2,11/3/2024,11/3/2024,758,0,11,17,0.778802,15990100,28939900,2173900,1273500,88709623
Sri Lanka,25913643,Channel-A,36,900,Nach,550000,30000000,60,35,M0,8/15/2024,1273500,3,12/4/2024,12/4/2024,758,0,11,17,0.778802,15990100,28389900,2173900,1273500,88709623
Sri Lanka,25913643,Channel-A,36,900,Nach,563800,30000000,60,35,M0,8/15/2024,1273500,4,1/3/2025,1/3/2025,758,0,11,17,0.778802,15990100,27826100,2173900,1273500,88709623
Sri Lanka,25913643,Channel-A,36,900,Nach,577800,30000000,60,35,NULL,8/15/2024,1273500,5,2/3/2025,NULL,758,0,11,17,0.778802,15990100,NULL,2173900,0,88709623
USA,25913644,Channel-C,36,2160,Nach,1081900,35000000,48,35,M0,8/15/2024,2073600,1,10/4/2024,10/4/2024,757,0,11,18,0.527714,3668600,33918100,3327500,2073600,53674346.67
USA,25913644,Channel-C,36,2160,Nach,1108900,35000000,48,35,M0,8/15/2024,1956900,2,11/3/2024,11/3/2024,757,0,11,18,0.527714,3668600,32809200,3327500,1956900,53674346.67
USA,25913644,Channel-C,36,2160,Nach,1136700,35000000,48,35,M1,8/15/2024,1956900,3,12/4/2024,12/29/2024,757,0,11,18,0.527714,3668600,32809200,3327500,2049500,53674346.67
USA,25913644,Channel-C,36,2160,Nach,1165100,35000000,48,35,M1,8/15/2024,1956900,4,1/3/2025,NULL,757,0,11,18,0.527714,3668600,31672500,3327500,0,53674346.67
USA,25913644,Channel-C,36,2160,Nach,1194200,35000000,48,35,NULL,8/15/2024,1956900,5,2/3/2025,NULL,757,0,11,18,0.527714,3668600,NULL,3327500,0,53674346.67
Sri Lanka,25913649,Channel-A,36,720,Nach,931200,50000000,60,31,M0,8/15/2024,2158900,1,10/4/2024,10/4/2024,742,0,7,18,0.769112,25188300,49068800,3847500,2158900,54635733.33
Sri Lanka,25913649,Channel-A,36,720,Nach,951300,50000000,60,31,M0,8/15/2024,2014500,2,11/3/2024,11/3/2024,742,0,7,18,0.769112,25188300,48117500,3847500,2014500,54635733.33
Sri Lanka,25913649,Channel-A,36,720,Nach,972000,50000000,60,31,M0,8/15/2024,2014500,3,12/4/2024,12/4/2024,742,0,7,18,0.769112,25188300,47145500,3847500,2014500,54635733.33
Sri Lanka,25913649,Channel-A,36,720,Nach,993000,50000000,60,31,M0,8/15/2024,2014500,4,1/3/2025,1/3/2025,742,0,7,18,0.769112,25188300,46152500,3847500,2014500,54635733.33
Sri Lanka,25913649,Channel-A,36,720,Nach,1014500,50000000,60,31,NULL,8/15/2024,2014500,5,2/3/2025,NULL,742,0,7,18,0.769112,25188300,NULL,3847500,0,54635733.33
Sri Lanka,25913650,Channel-B,27,90,Nach,1585900,50000000,48,32.5,M1,8/15/2024,2884500,1,10/4/2024,10/9/2024,728,0,20,30,0.965331,22204100,50000000,6564900,2890500,131134472.7
Sri Lanka,25913650,Channel-B,27,90,Nach,1622200,50000000,48,32.5,M1,8/15/2024,2731700,2,11/3/2024,11/8/2024,728,0,20,30,0.965331,22204100,48414100,6564900,2795300,131134472.7
Sri Lanka,25913650,Channel-B,27,90,Nach,1659400,50000000,48,32.5,M1,8/15/2024,2731700,3,12/4/2024,12/11/2024,728,0,20,30,0.965331,22204100,46791900,6564900,2801400,131134472.7
Sri Lanka,25913650,Channel-B,27,90,Nach,1697400,50000000,48,32.5,M0,8/15/2024,2731700,4,1/3/2025,1/3/2025,728,0,20,30,0.965331,22204100,43435100,6564900,2731700,131134472.7
Sri Lanka,25913650,Channel-B,27,90,Nach,1736300,50000000,48,32.5,NULL,8/15/2024,2731700,5,2/3/2025,NULL,728,0,20,30,0.965331,22204100,NULL,6564900,0,131134472.7
Australia,25913651,Channel-A,171,630,Nach,1557600,50000000,48,34.25,M0,8/15/2024,2938900,1,10/4/2024,10/4/2024,765,0,3,6,0.741027,36226800,48442400,6462100,2938900,117472447.3
Australia,25913651,Channel-A,171,630,Nach,1595600,50000000,48,34.25,M0,8/15/2024,2776400,2,11/3/2024,11/3/2024,765,0,3,6,0.741027,36226800,46846800,6462100,2776400,117472447.3
Australia,25913651,Channel-A,171,630,Nach,1634500,50000000,48,34.25,M0,8/15/2024,2776400,3,12/4/2024,12/4/2024,765,0,3,6,0.741027,36226800,45212300,6462100,2776400,117472447.3
Sri Lanka,25913652,Channel-A,54,990,Nach,1985700,100000000,60,27,M0,8/15/2024,4063400,1,10/4/2024,10/4/2024,755,0,6,10,0.734417,7693600,98014300,8163800,4063400,94460953
Sri Lanka,25913652,Channel-A,54,990,Nach,2022100,100000000,60,27,M0,8/15/2024,3819000,2,11/3/2024,11/3/2024,755,0,6,10,0.734417,7693600,95992200,8163800,3819000,94460953
Sri Lanka,25913652,Channel-A,54,990,Nach,2059100,100000000,60,27,M0,8/15/2024,3819000,3,12/4/2024,12/4/2024,755,0,6,10,0.734417,7693600,93933100,8163800,3819000,94460953
Sri Lanka,25913652,Channel-A,54,990,Nach,2096900,100000000,60,27,M0,8/15/2024,3819000,4,1/3/2025,1/3/2025,755,0,6,10,0.734417,7693600,91836200,8163800,3819000,94460953
Sri Lanka,25913652,Channel-A,54,990,Nach,2135300,100000000,60,27,NULL,8/15/2024,3819000,5,2/3/2025,NULL,755,0,6,10,0.734417,7693600,NULL,8163800,0,94460953
Sri Lanka,25913653,Channel-A,9,990,Nach,1549600,50000000,48,34.75,M0,8/15/2024,2954500,1,10/4/2024,10/4/2024,733,0,11,13,0.881877,31984900,48450400,6432700,2954500,177722200
Sri Lanka,25913653,Channel-A,9,990,Nach,1588000,50000000,48,34.75,M0,8/15/2024,2789200,2,11/3/2024,11/3/2024,733,0,11,13,0.881877,31984900,46862400,6432700,2789200,177722200
Sri Lanka,25913653,Channel-A,9,990,Nach,1627400,50000000,48,34.75,M1,8/15/2024,2789200,3,12/4/2024,12/5/2024,733,0,11,13,0.881877,31984900,45235000,6432700,2790500,177722200
Sri Lanka,25913653,Channel-A,9,990,Nach,1667700,50000000,48,34.75,M1,8/15/2024,2789200,4,1/3/2025,1/4/2025,733,0,11,13,0.881877,31984900,43567300,6432700,2790500,177722200
Sri Lanka,25913653,Channel-A,9,990,Nach,1709100,50000000,48,34.75,NULL,8/15/2024,2789200,5,2/3/2025,NULL,733,0,11,13,0.881877,31984900,NULL,6432700,0,177722200
Sri Lanka,25913654,Channel-A,36,1260,Nach,1051600,35000000,48,37.75,M1,8/15/2024,2134200,1,10/4/2024,10/16/2024,754,0,6,14,0.746314,3741700,35000000,2131900,2198100,69280550
Sri Lanka,25913654,Channel-A,36,1260,Nach,1080300,35000000,48,37.75,M1,8/15/2024,2006800,2,11/3/2024,11/23/2024,754,0,6,14,0.746314,3741700,33948400,2131900,2090500,69280550
Sri Lanka,25913654,Channel-A,36,1260,Nach,1109800,35000000,48,37.75,M1,8/15/2024,2006800,3,12/4/2024,NULL,754,0,6,14,0.746314,3741700,32868100,2131900,0,69280550
Sri Lanka,25913654,Channel-A,36,1260,Nach,1140100,35000000,48,37.75,M2,8/15/2024,2006800,4,1/3/2025,NULL,754,0,6,14,0.746314,3741700,32868100,2131900,0,69280550
Sri Lanka,25913654,Channel-A,36,1260,Nach,1171200,35000000,48,37.75,NULL,8/15/2024,2006800,5,2/3/2025,NULL,754,0,6,14,0.746314,3741700,NULL,2131900,0,69280550
Sri Lanka,25913657,Channel-A,36,90,Nach,1923300,100000000,60,29,M0,8/6/2024,4190000,1,10/4/2024,10/4/2024,758,0,6,10,0.728209,272728500,98076700,7927100,4190000,471027236
Sri Lanka,25913657,Channel-A,36,90,Nach,1961800,100000000,60,29,M0,8/6/2024,3923300,2,11/3/2024,11/3/2024,758,0,6,10,0.728209,272728500,96114900,7927100,3923300,471027236
Sri Lanka,25913657,Channel-A,36,90,Nach,2001000,100000000,60,29,M0,8/6/2024,3923300,3,12/4/2024,12/4/2024,758,0,6,10,0.728209,272728500,94113900,7927100,3923300,471027236
Sri Lanka,25913657,Channel-A,36,90,Nach,2041000,100000000,60,29,M0,8/6/2024,3923300,4,1/3/2025,1/3/2025,758,0,6,10,0.728209,272728500,92072900,7927100,3923300,471027236
Sri Lanka,25913657,Channel-A,36,90,Nach,2081800,100000000,60,29,NULL,8/6/2024,3923300,5,2/3/2025,NULL,758,0,6,10,0.728209,272728500,NULL,7927100,0,471027236
Sri Lanka,25913658,Channel-A,171,1260,Nach,1303600,70000000,60,31,M0,8/6/2024,3022500,1,10/4/2024,10/4/2024,762,0,6,20,0.922211,22576700,68696400,5386400,3022500,231120033.3
Sri Lanka,25913658,Channel-A,171,1260,Nach,1331900,70000000,60,31,M0,8/6/2024,2820300,2,11/3/2024,11/3/2024,762,0,6,20,0.922211,22576700,67364500,5386400,2820300,231120033.3
Sri Lanka,25913658,Channel-A,171,1260,Nach,1360700,70000000,60,31,M0,8/6/2024,2820300,3,12/4/2024,12/4/2024,762,0,6,20,0.922211,22576700,66003800,5386400,2820300,231120033.3
Sri Lanka,25913658,Channel-A,171,1260,Nach,1390200,70000000,60,31,M0,8/6/2024,2820300,4,1/3/2025,1/3/2025,762,0,6,20,0.922211,22576700,64613600,5386400,2820300,231120033.3
Sri Lanka,25913658,Channel-A,171,1260,Nach,1420300,70000000,60,31,NULL,8/6/2024,2820300,5,2/3/2025,NULL,762,0,6,20,0.922211,22576700,NULL,5386400,0,231120033.3
Australia,25913659,Channel-A,54,630,Nach,2382900,120000000,60,27,M0,8/6/2024,4876200,1,10/4/2024,10/4/2024,745,0,5,12,0.743534,33790600,117617100,9797000,4876200,190528346.7
Australia,25913659,Channel-A,54,630,Nach,2426600,120000000,60,27,M0,8/6/2024,4582900,2,11/3/2024,11/3/2024,745,0,5,12,0.743534,33790600,115190500,9797000,4582900,190528346.7
Australia,25913659,Channel-A,54,630,Nach,2471100,120000000,60,27,M0,8/6/2024,4582900,3,12/4/2024,12/4/2024,745,0,5,12,0.743534,33790600,112719400,9797000,4582900,190528346.7
Bali,25913660,Channel-A,90,1170,Nach,620900,35000000,60,34,M1,8/6/2024,1579500,1,10/4/2024,10/11/2024,767,0,5,12,0.829552,24467400,35000000,1256800,1611400,105240885.7
Bali,25913660,Channel-A,90,1170,Nach,635900,35000000,60,34,M1,8/6/2024,1466700,2,11/3/2024,11/8/2024,767,0,5,12,0.829552,24467400,34379100,1256800,1497400,105240885.7
Bali,25913660,Channel-A,90,1170,Nach,651200,35000000,60,34,M1,8/6/2024,1466700,3,12/4/2024,NULL,767,0,5,12,0.829552,24467400,33743200,1256800,0,105240885.7
Bali,25913660,Channel-A,90,1170,Nach,667000,35000000,60,34,M2,8/6/2024,1466700,4,1/3/2025,NULL,767,0,5,12,0.829552,24467400,33743200,1256800,0,105240885.7
Bali,25913660,Channel-A,90,1170,Nach,683100,35000000,60,34,NULL,8/6/2024,1466700,5,2/3/2025,NULL,767,0,5,12,0.829552,24467400,NULL,1256800,0,105240885.7
Australia,25913661,Channel-A,54,630,Nach,1610400,50000000,48,31,M1,8/6/2024,2838100,1,10/4/2024,10/6/2024,755,0,4,20,0.745096,7225200,48389600,4936600,2891900,85472465.67
Australia,25913661,Channel-A,54,630,Nach,1645300,50000000,48,31,M0,8/6/2024,2693700,2,11/3/2024,11/3/2024,755,0,4,20,0.745096,7225200,46744300,4936600,2693700,85472465.67
Australia,25913661,Channel-A,54,630,Nach,1680900,50000000,48,31,M1,8/6/2024,2693700,3,12/4/2024,12/12/2024,755,0,4,20,0.745096,7225200,46744300,4936600,2767300,85472465.67
Sri Lanka,25913662,Channel-A,54,360,Nach,1303600,70000000,60,31,M0,8/6/2024,3022500,1,10/4/2024,10/4/2024,743,0,15,18,0.842653,21882200,68696400,5386400,3022500,345222393
Sri Lanka,25913662,Channel-A,54,360,Nach,1331900,70000000,60,31,M0,8/6/2024,2820300,2,11/3/2024,11/3/2024,743,0,15,18,0.842653,21882200,67364500,5386400,2820300,345222393
Sri Lanka,25913662,Channel-A,54,360,Nach,1360700,70000000,60,31,M0,8/6/2024,2820300,3,12/4/2024,12/4/2024,743,0,15,18,0.842653,21882200,66003800,5386400,2820300,345222393
Sri Lanka,25913662,Channel-A,54,360,Nach,1390200,70000000,60,31,M0,8/6/2024,2820300,4,1/3/2025,1/3/2025,743,0,15,18,0.842653,21882200,64613600,5386400,2820300,345222393
Sri Lanka,25913662,Channel-A,54,360,Nach,1420300,70000000,60,31,NULL,8/6/2024,2820300,5,2/3/2025,NULL,743,0,15,18,0.842653,21882200,NULL,5386400,0,345222393
